,textList,labelList
176,"['recent', 'weekend', 'stay', 'fairmont', 'chicago', 'millennium', 'park', 'hotel', 'disappointed', 'chose', 'hotel', 'scouring', 'various', 'hotel', 'websites', 'area', 'look', 'the', 'website', 'expectations', 'above', 'average', 'felt', 'the', 'website', 'led', 'one', 'believe', 'upscale', 'upon', 'arrival', 'checked', 'shown', 'room', 'at', 'first', 'glance', 'everything', 'seemed', 'fine', 'the', 'room', 'settling', 'the', 'room', 'began', 'notice', 'general', 'lack', 'cleanliness', 'noticed', 'spiderwebs', 'corners', 'lack', 'cleanliness', 'the', 'bathroom', 'also', 'was', 'advertised', 'there', 'was', 'pod', 'docking', 'station', 'the', 'room', 'however', 'did', 'work', 'call', 'bring', 'replacement', 'as', 'guest', 'not', 'had', 'call', 'these', 'items', 'be', 'checked', 'ensure', 'work', 'properly', 'a', 'guest', 'checks', 'i', 'found', 'the', 'restaurants', 'site', 'be', 'crowded', 'loud', 'not', 'mention', 'an', 'unusally', 'long', 'wait', 'to', 'be', 'served', 'meal', 'i', 'did', 'inquire', 'a', 'the', 'menu', 'items', 'my', 'waiter', 'seemed', 'to', 'have', 'a', 'lack', 'of', 'knowledge', 'the', 'menu', 'items', 'overall', 'my', 'experience', 'was', 'not', 'good', 'the', 'next', 'time', 'i', 'am', 'the', 'area', 'i', 'will', 'chose', 'another', 'hotel', 'for', 'my', 'stay']",0
177,"['dissapointed', 'stay', 'fairmont', 'chicago', 'millennium', 'park', 'looked', 'its', 'web', 'site', 'convinced', 'going', 'be', 'perfect', 'place', 'family', 'spend', 'time', 'gazing', 'sites', 'chicago', 'boy', 'wrong', 'when', 'first', 'arrived', 'check', 'no', 'one', 'insight', 'the', 'desk', 'finally', 'about', '20', 'minutes', 'i', 'approached', 'no', 'apology', 'my', 'wait', 'trying', 'check', 'told', 'there', 'was', 'mixup', 'the', 'room', 'i', 'originally', 'requested', 'was', 'occupied', 'i', 'was', 'given', 'a', 'less', 'spacious', 'room', 'one', 'bed', 'my', 'wife', 'i', 'share', 'the', 'kids', 'was', 'told', 'they', 'would', 'voucher', 'my', 'meals', 'day', 'my', 'wife', 'i', 'love', 'sushi', 'figured', 'use', 'on', 'when', 'we', 'were', 'done', 'only', 'was', 'the', 'quality', 'the', 'food', 'mediocre', 'they', 'told', 'us', 'the', 'voucher', 'would', 'work', 'the', 'sushi', 'bar', 'worst', 'display', 'customer', 'service', 'i', 'have', 'ever', 'received', 'will', 'never', 'stay', 'there', 'again']",0
178,"['wife', 'live', 'western', 'suburbs', 'chicago', 'anniversary', 'booked', 'night', 'fairmont', 'based', 'recommendations', 'friends', 'staff', 'hotel', 'quite', 'friendly', 'helpful', 'location', 'ideal', 'night', 'city', 'accommodations', 'were', 'our', 'expectations', 'starters', 'requested', 'nonsmoking', 'room', 'receive', 'however', 'the', 'hallway', 'leading', 'up', 'our', 'room', 'a', 'distinctive', 'smell', 'smoke', 'certainly', 'a', 'turn', 'us', 'the', 'room', 'certainly', 'adequate', 'the', 'bathroom', 'light', 'a', 'distinct', 'flicker', 'there', 'no', 'complementary', 'shampoo', 'included', 'the', 'latter', 'may', 'seem', 'like', 'a', 'minor', 'offense', 'what', 'one', 'expects', 'hotel', 'such', 'reported', 'quality', 'finally', 'the', 'cost', 'parking', 'seemed', 'to', 'be', 'somewhat', 'inflated', 'even', 'for', 'chicagos', 'standards', 'in', 'summary', 'the', 'fairmont', 'is', 'a', 'decent', 'quality', 'hotel', 'for', 'the', 'price', 'i', 'am', 'sure', 'we', 'could', 'of', 'done', 'better']",0
179,"['originally', 'chosen', 'conrad', 'chicago', 'hotel', 'its', 'location', 'near', 'shopping', 'centers', 'within', 'walking', 'distance', 'however', 'later', 'learned', 'made', 'poor', 'choice', 'upon', 'arrival', 'lobby', 'seemed', 'nice', 'checked', 'clerk', 'although', 'reached', 'hotel', 'room', 'dissapointed', 'finding', 'onebedroom', 'suite', 'family', 'went', 'back', 'demand', 'another', 'room', 'two', 'queensize', 'beds', 'clerk', 'twenty', 'minute', 'waiting', 'period', 'able', 'find', 'us', 'suitable', 'room', 'upon', 'entering', 'room', 'noticably', 'hot', 'turned', 'air', 'conditioning', 'waiting', 'thirty', 'minutes', 'room', 'remained', 'muggy', 'humid', 'called', 'front', 'desk', 'complain', 'ask', 'repair', 'man', 'another', 'room', 'promised', 'repairman', 'within', 'ten', 'minutes', '1', 'hour', 'later', 'called', 'remined', 'repairman', 'hadnt', 'shown', 'they', 'promised', 'a', 'speedy', 'repair', 'waiting', 'discovered', 'our', 'room', 'no', 'soap', 'towels', 'were', 'still', 'damp', 'called', 'front', 'lobby', 'she', 'said', 'they', 'were', 'sorry', 'inconvenience', 'that', 'were', 'more', 'one', 'first', 'level', 'go', 'get', 'trouble', 'argued', 'that', 'they', 'bring', 'me', 'end', 'wound', 'going', 'get', 'myself', 'after', 'returning', 'my', 'room', 'waiting', 'another', '30', 'minutes', 'repair', 'man', 'had', 'shown', 'i', 'called', 'again', 'within', '5', 'minutes', 'repairman', 'came', 'managed', 'fix', 'the', 'air', 'conditioner', 'about', '12am', 'were', 'finally', 'able', 'get', 'peace', 'rest', 'well', 'after', 'the', 'room', 'cooled', 'but', 'the', 'night', 'went', 'we', 'noticed', 'another', 'problem', 'the', 'air', 'conditioner', 'began', 'make', 'wretched', 'screeches', 'banging', 'sounds', 'also', 'emitted', 'a', 'strange', 'odor', 'upon', 'checking', 'with', 'the', 'front', 'desk', 'we', 'demanded', 'another', 'room', 'it', 'too', 'late', 'night', 'to', 'have', 'it', 'repaired', 'were', 'not', 'available', 'rooms', 'left', 'and', 'being', 'so', 'fed', 'up', 'with', 'this', 'hotels', 'poor', 'service', 'we', 'promptly', 'left', 'and', 'checked', 'in', 'at', 'a', 'nearby', 'hotel', 'i', 'dont', 'recommend', 'the', 'conrad', 'chicago', 'to', 'anyone', 'wants', 'to', 'enjoy', 'time']",0
180,"['last', 'week', 'booked', 'deluxe', 'suite', 'omni', 'chicago', 'hotel', 'weekend', 'stay', 'chicago', 'took', 'retreat', 'relax', 'package', 'deal', 'wait', 'check', 'intolerably', 'long', 'letting', 'people', 'check', 'with', 'dog', 'im', 'allergic', 'dogs', 'im', 'sure', 'fur', 'dander', 'got', 'spread', 'over', 'room', 'were', 'insisted', 'escorting', 'room', 'every', 'time', 'came', 'like', 'was', 'going', 'break', 'another', 'guests', 'room', 'something', 'swear', 'anytime', 'was', 'my', 'room', 'were', 'watching', 'like', 'hawks', 'asking', 'if', 'needed', 'anything', 'know', 'time', 'anyone', 'think', 'youre', 'something', 'went', 'pool', 'was', 'full', 'screaming', 'children', 'when', 'went', 'bed', 'could', 'hear', 'the', 'television', 'the', 'next', 'room', 'my', 'wall', 'whats', 'worse', 'they', 'wouldnt', 'even', 'let', 'smoke', 'the', 'privacy', 'my', 'room', 'relieve', 'the', 'stress', 'they', 'threatened', 'throw', 'out', 'the', 'street', 'gave', 'hundreds', 'my', 'hard', 'earned', 'dollars', 'i', 'had', 'go', 'outside', 'probably', 'the', 'dog', 'went', 'to', 'piddle', 'to', 'do', 'also', 'onsite', 'restaurant', 'too', 'expensive', 'given', 'that', 'youre', 'already', 'paying', 'arm', 'a', 'leg', 'the', 'room', 'the', 'food', 'be', 'free', 'i', 'wouldnt', 'stay', 'again', 'it', 'was', 'a', 'waste', 'of', 'my', 'money']",0
181,"['chicago', 'many', 'wonderful', 'luxury', 'hotels', 'tourists', 'business', 'travelers', 'visiting', 'windy', 'city', 'however', 'conrad', 'hotel', 'resort', 'one', 'avoid', 'description', 'promises', 'clean', 'accommodations', 'luxury', 'amenities', 'deep', 'soaking', 'tubs', 'relity', 'rooms', 'fall', 'short', 'expectations', 'opened', 'door', 'suite', 'find', 'musty', 'smell', 'room', 'similar', 'that', 'an', 'old', 'neglected', 'closet', 'bit', 'disappointed', 'decided', 'ignore', 'fact', 'hoping', 'take', 'nice', 'long', 'soak', 'travels', 'made', 'way', 'bathroom', 'find', 'large', 'deep', 'bathtub', 'hard', 'water', 'stain', 'giving', 'dingy', 'look', 'hardly', 'expected', 'price', 'paid', 'accommodations', 'the', 'corner', 'the', 'bathroom', 'found', 'reminder', 'a', 'pevious', 'guest', 'a', 'clump', 'blond', 'hair', 'the', 'maid', 'service', 'seemed', 'lacking', 'be', 'deterred', 'enjoying', 'stay', 'decided', 'watch', 'television', 'the', '42', 'inch', 'flat', 'screen', 'had', 'promised', 'unfortunately', 'the', 'battery', 'the', 'remote', 'control', 'dead', 'called', 'the', 'front', 'desk', 'wits', 'end', 'complain', 'the', 'issues', 'greeted', 'a', 'desk', 'clerk', 'a', 'sassy', 'attitude', 'seemed', 'to', 'doubt', 'my', 'every', 'word', 'overall', 'i', 'would', 'definitely', 'recommend', 'the', 'conrad', 'hotel', 'resort', 'chicago', 'my', 'room', 'was', 'dirty', 'the', 'staff', 'was', 'unfriendly', 'the', 'ammenities', 'few', 'far', 'on', 'my', 'next', 'stay', 'chicago', 'i', 'will', 'definitely', 'stay', 'elsewhere']",0
182,"['recently', 'stayed', 'omni', 'chicago', 'hotel', 'awful', 'arrived', 'room', 'ready', 'two', 'hours', 'later', 'finally', 'cleaned', 'entered', 'saw', 'not', 'brought', 'cot', 'requested', 'son', 'i', 'asked', 'it', 'but', 'they', 'never', 'brought', 'it', 'my', 'mattress', 'uncomfortable', 'i', 'not', 'like', 'sharing', 'it', 'with', 'my', 'son', 'ac', 'not', 'even', 'work', 'it', 'terribly', 'hot', 'room', 'the', 'next', 'morning', 'ate', 'the', 'continental', 'breakfast', 'leaving', 'it', 'was', 'bad', 'was', 'cereal', 'low', 'quality', 'yogurt', 'burnt', 'flavorless', 'muffins', 'i', 'would', 'not', 'recommend', 'hotel', 'anyone']",0
183,"['experience', 'fairmont', 'chicago', 'millennium', 'park', 'horrible', 'wife', 'on', 'road', 'trip', 'new', 'york', 'stopped', 'reservations', 'fairmont', 'chicago', 'millennium', 'park', 'hotel', 'arrived', '1200', 'did', 'have', 'nonsmoking', 'room', 'available', 'which', 'booked', 'wife', 'pregnant', 'time', 'reception', 'staff', 'no', 'sympathy', 'wife', 'couldnt', 'handle', 'the', 'smell', 'the', 'room', 'asked', 'a', 'refund', 'go', 'stay', 'somewhere', 'else', 'refused', 'were', 'rude', 'unhelpful', 'had', 'stay', 'the', 'night', 'and', 'the', 'first', 'thing', 'next', 'morning', 'did', 'leave', 'and', 'look', 'a', 'different', 'hotel', 'i', 'will', 'never', 'stay', 'this', 'hotel']",0
184,"['have', 'recently', 'stayed', 'fairmont', 'chicago', 'millennium', 'park', 'visit', 'most', 'unpleasant', 'hotel', 'loud', 'staff', 'very', 'rude', 'the', 'fancy', 'lights', 'designs', 'just', 'distraction', 'the', 'snobby', 'people', 'stay', 'the', 'people', 'work', 'that', 'seem', 'hate', 'jobs', 'the', 'hotel', 'food', 'old', 'seemed', 'like', 'making', 'all', 'once', 'all', 'the', 'people', 'staying', 'the', 'beds', 'were', 'hard', 'uncomfortable', 'and', 'it', 'an', 'all', 'bad', 'experience', 'what', 'looked', 'like', 'nice', 'place', 'spend', 'vacation']",0
185,"['just', 'got', 'home', 'stay', 'fairmont', 'chicago', 'millennium', 'park', 'hotel', 'my', 'family', 'chacago', 'week', 'this', 'hotel', 'closest', 'where', 'needed', 'be', 'walked', 'door', 'horrid', 'odor', 'almost', 'like', 'public', 'bathroom', 'check', 'clerk', 'irritable', 'very', 'uncooperative', 'would', 'let', 'us', 'go', 'our', 'rooms', 'our', 'entire', 'family', 'was', 'yet', 'finally', 'got', 'our', 'rooms', 'beds', 'not', 'made', 'room', 'was', 'uninviting', 'the', 'beds', 'felt', 'like', 'we', 'were', 'sleeping', 'rocks', 'the', 'first', 'dreadful', 'night', 'we', 'got', 'and', 'went', 'downstairs', 'eat', 'breakfast', 'the', 'food', 'tastes', 'and', 'looks', 'like', 'vomit', 'the', 'rest', 'the', 'weeks', 'stay', 'was', 'like', 'living', 'in', 'hell', 'the', 'fairmont', 'chicago', 'millennium', 'park', 'hotel', 'definitely', 'not', 'a', 'good', 'place', 'stay', 'is', 'actually', 'probably', 'of', 'the', 'worst', 'hotels', 'ive', 'ever', 'stayed']",0
186,"['recently', 'stayed', 'fairmont', 'chicago', 'millennium', 'park', 'hotel', 'one', 'absolute', 'worse', 'travel', 'experiences', 'ever', 'one', 'main', 'reasons', 'originally', 'booked', 'stay', 'fairmont', 'property', 'offered', 'special', 'pure', 'rooms', 'suites', 'are', 'supposed', 'hypoallergenic', 'because', 'suffer', 'extreme', 'allergies', 'really', 'hate', 'thought', 'lessthanpristine', 'hotel', 'room', 'happy', 'pay', 'extra', 'a', 'room', 'was', 'supposed', 'be', 'specially', 'designed', 'guests', 'environmental', 'sensitivities', 'ill', 'tell', 'right', 'save', 'money', 'got', 'room', 'i', 'immediately', 'detected', 'distinct', 'smells', 'cigarette', 'smoke', 'mold', 'add', 'gross', 'factor', 'i', 'took', 'a', 'look', 'around', 'noticed', 'dust', 'lamps', 'light', 'fixtures', 'well', 'dirt', 'the', 'carpet', 'the', 'comforter', 'the', 'bed', 'looked', 'messy', 'well', 'if', 'someone', 'recently', 'used', 'the', 'bed', 'then', 'hastily', 'threw', 'the', 'comforter', 'back', 'it', 'was', 'way', 'i', 'was', 'going', 'stay', 'this', 'room', 'i', 'made', 'my', 'way', 'back', 'the', 'checkin', 'desk', 'politely', 'informed', 'the', 'problems', 'my', 'room', 'the', 'woman', 'the', 'front', 'desk', 'told', 'rooms', 'available', 'it', 'was', 'only', 'we', 'practically', 'got', 'a', 'yelling', 'match', 'grudgingly', 'started', 'typing', 'away', 'her', 'computer', 'making', 'wait', 'another', 'twenty', 'minutes', 'she', 'finally', 'informed', 'could', 'put', 'in', 'another', 'room', 'it', 'would', 'be', 'a', 'four', 'hour', 'wait', 'four', 'hours', 'it', 'was', 'absolutely', 'ridiculous', 'no', 'hotel', 'much', 'less', 'one', 'that', 'constantly', 'touts', 'sort', 'promise', 'of', 'superior', 'customer', 'service', 'ever', 'treat', 'of', 'customers', 'this', 'way', 'i', 'do', 'recommend', 'the', 'fairmont', 'will', 'i', 'ever', 'stay', 'there', 'again']",0
187,"['hotel', 'rather', 'far', 'airport', 'traffic', 'took', 'almost', '2', 'hours', 'get', 'by', 'time', 'tired', 'ready', 'check', 'room', 'stood', 'line', 'forever', 'there', 'one', 'person', 'working', 'front', 'desk', 'was', 'only', 'beginning', 'was', 'noisy', 'outside', 'people', 'constantly', 'walking', 'around', 'guess', 'because', 'theyre', 'located', 'middle', 'downtown', 'area', 'could', 'least', 'make', 'walls', 'thicker', 'dont', 'want', 'to', 'hear', 'everything', 'going', 'in', 'neighbors', 'room', 'the', 'bathroom', 'was', 'not', 'clean', 'one', 'the', 'towels', 'a', 'hole', 'in', 'it', 'the', 'toilet', 'ran', 'night', 'kept', 'up', 'along', 'all', 'the', 'people', 'the', 'street', 'the', 'restaurant', 'food', 'was', 'horrible', 'would', 'rather', 'buy', 'food', 'a', 'street', 'vendor', 'to', 'pay', 'the', 'ridiculously', 'high', 'price', 'they', 'charged', 'a', 'burger', 'overall', 'i', 'was', 'disappointed', 'my', 'stay', 'the', 'conrad', 'chicago']",0
188,"['name', 'conrad', 'luxurious', 'all', 'hilton', 'hotels', 'illicit', 'nothing', 'images', 'pure', 'elegance', 'luxury', 'however', 'conrad', 'chicago', 'il', 'obviously', 'receive', 'memo', 'upon', 'entering', 'hotel', 'were', 'greeted', 'hotel', 'staff', 'additionally', 'were', 'offered', 'any', 'help', 'desk', 'receptionist', 'beyond', 'rude', 'snide', 'remarks', 'towards', 'wife', 'me', 'set', 'tone', 'rest', 'stay', 'getting', 'card', 'were', 'finally', 'offered', 'help', 'our', 'luggage', 'young', 'man', 'helped', 'us', 'could', 'barely', 'handle', 'our', 'luggage', 'strangely', 'somehow', 'found', 'strength', 'time', 'collect', 'tip', 'received', 'tip', 'deserved', 'scoffed', 'groaned', 'his', 'breath', 'he', 'walked', 'away', 'upon', 'first', 'looking', 'room', 'beautiful', 'however', 'closer', 'inspection', 'revealed', 'room', 'not', 'cleaned', 'since', 'last', 'visitor', 'left', 'was', 'hair', 'sink', 'around', 'toilet', 'was', 'even', 'used', 'bar', 'soap', 'bathtub', 'fact', 'was', 'not', 'met', 'any', 'apology', 'hotel', 'staff', 'instead', 'was', 'told', 'was', 'preposterous', 'room', 'indeed', 'cleaned', 'highest', 'standards', 'twohours', 'later', 'someone', 'came', 'room', 'investigate', 'saw', 'the', 'mess', 'had', 'left', 'they', 'offered', 'a', 'menial', 'apology', 'still', 'another', 'two', 'hours', 'later', 'housekeeping', 'arrived', 'the', 'level', 'incompetence', 'even', 'extended', 'the', 'valets', 'the', 'parking', 'garage', 'the', 'most', 'incredible', 'display', 'stupidity', 'our', 'visit', 'the', 'valet', 'actually', 'brought', 'the', 'wrong', 'car', 'me', 'was', 'half', 'tempted', 'take', 'the', 'car', 'was', 'brought', 'me', 'it', 'was', 'certainly', 'incredible', 'make', 'and', 'model', 'my', 'better', 'judgment', 'prevailed', 'informed', 'the', 'valet', 'his', 'mistake', 'which', 'he', 'replied', 'sorry', 'dude', 'read', 'ticket', 'wrong', 'know', 'he', 'not', 'smoke', 'my', 'car', 'he', 'smelled', 'strongly', 'smoke', 'the', 'smell', 'melted', 'my', 'seat', 'luckily', 'location', 'rush', 'help', 'get', 'of', 'the', 'terror', 'that', 'is', 'conrad', 'chicago', 'are', 'many', 'better', 'hotels', 'chicago', 'please', 'spend', 'money', 'elsewhere']",0
189,"['whenever', 'decided', 'stay', 'fairmont', 'chicago', 'millennium', 'park', 'only', 'thing', 'on', 'mind', 'idea', 'taking', 'time', 'relax', 'enjoy', 'time', 'my', 'husband', 'however', 'hotel', 'choice', 'wasnt', 'best', 'right', 'front', 'desk', 'arrived', 'we', 'problems', 'our', 'reservation', 'room', 'we', 'reserved', 'occupied', 'so', 'we', 'had', 'switch', 'some', 'room', 'much', 'smaller', 'the', 'original', 'one', 'the', 'hotel', 'give', 'us', 'discount', 'if', 'id', 'paid', 'the', 'large', 'room', 'was', 'because', 'wanted', 'the', 'it', 'hotel', 'this', 'name', 'shouldnt', 'put', 'guests', 'these', 'kind', 'situation', 'i', 'wont', 'reserving', 'room', 'again']",0
190,"['want', '5star', 'hotel', '1star', 'service', 'make', 'sure', 'book', 'next', 'chicago', 'stay', 'fairmont', 'chicago', 'millennium', 'park', 'checked', 'hotel', 'had', 'wait', 'desk', 'over', 'ten', 'minutes', 'no', 'line', 'greeted', 'no', 'thank', 'you', 'for', 'patience', 'anything', 'similar', 'room', 'fine', 'nothing', 'glamorous', 'outstanding', 'internet', 'cost', '1495day', 'is', 'outrageous', 'considering', 'price', 'hotel', 'thing', 'pushed', 'over', 'the', 'edge', 'however', 'was', 'the', 'valet', 'parking', 'wanted', 'car', 'the', 'morning', 'had', 'wait', '15', 'minutes', 'be', 'acknowledged', 'the', 'valets', 'talking', 'each', 'ignoring', 'altogether', 'for', 'service', 'i', 'was', 'charged', '5100night', 'i', 'went', 'to', 'complain', 'the', 'front', 'desk', 'just', 'said', 'sometimes', 'the', 'valets', 'get', 'overwhelmed', 'and', 'you', 'to', 'exercise', 'patience', 'i', 'will', 'exercise', 'patience', 'i', 'check', 'of', 'hotel']",0
191,"['fairmont', 'chicago', 'millennium', 'park', 'one', 'overpriced', 'hotels', 'stayed', 'while', 'almost', '500', 'night', 'one', 'would', 'expect', 'traveling', 'my', 'wife', 'expected', 'pay', 'cost', 'room', 'already', 'outrageous', 'then', 'hit', 'another', '20', 'charge', 'her', 'stay', 'even', 'king', 'bed', 'only', 'figure', 'in', 'one', 'person', 'their', 'cost', 'the', 'beds', 'average', 'although', 'much', 'to', 'do', 'everything', 'cost', 'arm', 'leg', 'was', 'unbelievable', 'much', 'charge', 'everything', 'to', 'see', 'people', 'paying', 'like', 'was', 'normal', 'blew', 'away', 'in', 'the', 'amount', 'money', 'was', 'paying', 'a', 'per', 'night', 'basis', 'was', 'in', 'chicago', 'any', 'longer', 'one', 'night', 'i', 'definitely', 'would', 'have', 'stayed', 'somewhere', 'else', 'i', 'guess', 'live', 'you', 'learn', 'just', 'a', 'shame', 'that', 'i', 'to', 'learn', 'such', 'a', 'high', 'bill', 'for', 'very', 'average', 'accommodations']",0
192,"['stayed', 'fairmont', 'chicago', 'millennium', 'park', 'good', 'experience', 'room', 'been', 'cleaned', 'a', 'haphazardly', 'fashion', 'pleasant', 'walk', 'when', 'called', 'service', 'desk', 'more', 'towels', 'brought', 'into', 'room', 'it', 'took', 'exceedingly', 'long', 'amount', 'time', 'them', 'be', 'brought', 'and', 'woman', 'delivered', 'towels', 'was', 'rude', 'as', 'can', 'be', 'will', 'not', 'be', 'staying', 'fairmont', 'chicago', 'millennium', 'park']",0
193,"['overpriced', 'best', 'word', 'describe', 'conrad', 'chicago', 'hotel', 'it', 'may', 'downtown', 'chicago', 'room', 'no', 'view', 'although', 'asked', 'nonsmoking', 'room', 'reeked', 'smoke', 'the', 'elevators', 'very', 'slow', 'one', 'working', 'stay', 'stain', 'the', 'pillow', 'the', 'leg', 'one', 'the', 'chairs', 'the', 'room', 'broken', 'was', 'dead', 'bug', 'in', 'the', 'bath', 'tub', 'was', 'given', '2', 'towels', 'my', '4', 'night', 'stay', 'my', 'credit', 'card', 'was', 'billed', 'twice', 'it', 'took', '2', 'weeks', 'reverse', 'extra', 'charge', 'do', 'not', 'recommend', 'hotel', 'all']",0
194,"['hyatt', 'regency', 'hotel', 'good', 'ole', 'downtown', 'chicago', 'hypoallergenic', 'rooms', 'usually', 'intended', 'wellbeing', 'even', 'worst', 'cases', 'allergen', 'sufferers', 'well', 'got', 'our', 'room', 'one', 'first', 'things', 'wife', 'sneeze', 'four', 'times', 'upon', 'setting', 'the', 'channel', 'scanning', 'the', 'reception', 'came', 'fuzzy', 'around', 'interattive', 'ethernet', 'feature', 'after', 'lost', 'confusion', 'how', 'work', 'provided', 'us', 'our', 'first', 'fee', 'the', 'pool', 'bad', 'shape', 'the', 'maids', 'seemed', 'come', 'go', 'no', 'intercommunicative', 'qualities', 'knock', 'knock', 'knock', 'we', 'let', 'em', 'right', 'in', 'as', 'started', 'vacuuming', 'one', 'the', 'fluorescent', 'bulbs', 'the', 'ceiling', 'was', 'dimmer', 'the', 'others', 'the', 'gideons', 'bible', 'crib', 'notes', 'a', 'room', 'to', 'mention', 'the', 'hotel', 'was', 'like', 'oh', 'geez']",0
195,"['great', 'difference', 'hyatt', 'regency', 'hotel', 'normal', 'hotel', 'thing', 'i', 'like', 'hotel', 'the', 'smoke', 'section', 'the', 'non', 'smoking', 'section', 'really', 'close', 'each', 'i', 'get', 'really', 'uncomfortable', 'i', 'in', 'a', 'crowded', 'area', 'people', 'smoking', 'lungs', 'even', 'though', 'this', 'hotel', 'is', 'really', 'glamourous', 'a', 'nice', 'bar', 'a', 'nice', 'restaurant', 'great', 'music', 'is', 'still', 'not', 'a', 'good', 'stay', 'dont', 'like', 'people', 'smoking', 'beside', 'you']",0
196,"['omni', 'chicago', 'hotel', 'one', 'word', 'dreadful', 'hotel', 'heart', 'city', 'traffic', 'chaotic', 'service', 'terrible', 'you', 'want', 'wait', 'room', '3', 'half', 'hours', 'place', 'go', 'throughout', 'a', 'whole', 'week', 'beds', 'made', 'and', 'bathrooms', 'never', 'cleaned', 'the', 'hotel', 'is', 'help', 'looking', 'a', 'nice', 'place', 'dine', 'a', 'fun', 'place', 'visit', 'give', 'no', 'info', 'any', 'activities', 'going', 'in', 'chicago', 'hotel', 'be', 'listed', 'in', 'the', 'top', '10', 'worst', 'hotels', 'in', 'america', 'not', 'waste', 'your', 'time', 'money', 'staying', 'the', 'omni', 'chicago', 'hotel']",0
197,"['conrad', 'chicago', 'a', 'michelin', 'rated', 'hotel', 'expecting', 'great', 'service', 'wonderful', 'accommodations', 'well', 'one', 'part', 'correct', 'rooms', 'indeed', 'nicely', 'furnished', 'service', 'terrible', 'concierge', 'unable', 'find', 'room', 'reservation', 'reserved', 'online', 'even', 'the', 'email', 'confirmation', 'wasnt', 'helpful', 'getting', 'a', 'new', 'room', 'ordered', 'room', 'service', 'the', 'wait', 'time', 'so', 'long', 'the', 'food', 'came', 'cold', 'mean', 'understand', 'that', 'would', 'take', 'time', 'get', 'the', 'food', 'prepared', 'up', 'my', 'room', 'really', 'the', 'price', 'paid', 'was', 'definitely', 'worth', 'it', 'and', 'i', 'would', 'never', 'use', 'hotel']",0
198,"['recent', 'stay', 'fairmont', 'chicago', 'millemmium', 'park', 'hotel', 'appalled', 'service', 'received', 'such', 'supposedly', 'high', 'end', 'hotel', 'arrived', 'wait', 'lobby', '15', 'minutes', 'someone', 'came', 'front', 'desk', 'check', 'in', 'apparently', 'desk', 'clerk', 'personal', 'phone', 'call', 'her', 'boyfriend', 'just', 'know', 'going', 'who', 'he', 'finally', 'given', 'the', 'key', 'nonsmoking', 'room', 'away', 'the', 'vending', 'area', 'much', 'chagrin', 'room', 'right', 'next', 'the', 'vending', 'area', 'heard', 'guests', 'going', 'back', 'forth', 'the', 'ice', 'machine', 'nearly', 'midnight', 'the', 'room', 'was', 'obviously', 'room', 'smokers', 'the', 'blankets', 'the', 'bed', 'the', 'pillows', 'reaked', 'cigarette', 'smoke', 'course', 'complained', 'was', 'told', 'was', 'the', 'only', 'room', 'available', 'they', 'booked', 'every', 'room', 'a', 'conference', 'was', 'welcome', 'check', 'go', 'another', 'hotel', 'a', 'fitfull', 'nights', 'sleep', 'i', 'awoke', 'children', 'running', 'the', 'hallway', 'parents', 'in', 'sight', 'my', 'shower', 'was', 'cold', 'had', 'no', 'pressure', 'i', 'was', 'given', 'two', 'towels', 'one', 'which', 'had', 'laundered', 'i', 'could', 'wait', 'check', 'and', 'informed', 'the', 'manager', 'on', 'duty', 'of', 'my', 'complaints', 'and', 'told', 'i', 'would', 'not', 'recommending', 'hotel', 'anyone', 'and', 'would', 'go', 'online', 'to', 'write', 'my', 'review', 'anyone', 'interested', 'would', 'see', 'i', 'cannot', 'understand', 'such', 'a', 'highly', 'rated', 'hotel', 'could', 'be', 'so', 'far', 'the', 'mark']",0
199,"['fairmont', 'chicago', 'millennium', 'park', 'hotel', 'supposed', 'romantic', 'get', 'away', 'turned', 'nightmare', 'got', 'room', 'wasnt', 'done', 'were', 'offered', 'anything', 'do', 'drink', 'eat', 'meantime', 'wait', 'well', '20', 'minutes', 'they', 'said', 'would', 'be', 'finished', 'clerk', 'front', 'desk', 'twas', 'texting', 'her', 'cell', 'phone', 'rude', 'were', 'totally', 'time', 'manager', 'said', 'they', 'would', 'take', 'care', 'issue', 'upgrade', 'room', 'not', 'done', 'after', 'waiting', 'long', 'room', 'you', 'believe', 'dirty', 'towel', 'the', 'bathroom', 'the', 'television', 'didnt', 'work', 'we', 'had', 'wait', 'a', 'repair', 'guy', 'fix', 'it', 'plus', 'the', 'hotel', 'failed', 'mention', 'there', 'a', 'convention', 'going', 'the', 'spa', 'under', 'repair', 'im', 'mad', 'im', 'writing', 'the', 'owners', 'letting', 'know', 'really', 'made', 'mad', 'we', 'havent', 'taken', 'a', 'vacation', 'years', 'expecting', 'the', 'fairmont', 'be', 'luxurious', 'and', 'cater', 'our', 'needs', 'even', 'the', 'concierge', 'snickered', 'boots', 'what', 'i', 'like', 'to', 'wear', 'doc', 'martens', 'it', 'makes', 'mad', 'even', 'thinking', 'the', 'fairmont', 'least', 'my', 'time', 'chicago', 'was', 'enjoyable', 'even', 'though', 'our', 'hotel', 'was', 'more', 'lame']",0
